,Model,Human,Ind
0,16.25145232371795,11.042317708333334,22.0
1,12.687099358974358,2.2356770833333335,22.0
2,28.098557692307693,13.64453125,22.0
3,29.813551682692307,55.452473958333336,22.0
4,88.57001201923077,95.89713541666667,22.0
5,69.37745392628204,87.322265625,22.0
6,14.802684294871794,21.573567708333332,22.0
7,11.892528044871796,6.212890625,22.0
8,42.80118189102564,60.2890625,22.0
9,20.399489182692307,30.384114583333332,22.0
10,78.38146033653847,95.40690104166667,22.0
11,79.31169871794872,87.16861979166667,22.0
12,8.213942307692308,25.087239583333332,22.0
13,14.695162259615385,1.8470052083333333,22.0
14,35.72921674679487,75.77669270833333,22.0
15,23.477213541666668,65.05924479166667,22.0
16,96.03089943910255,99.53971354166667,22.0
17,98.59705528846153,99.568359375,22.0
18,16.25145232371795,8.625,23.0
19,12.687099358974358,1.4934895833333333,23.0
20,28.098557692307693,25.216145833333332,23.0
21,29.813551682692307,16.591796875,23.0
22,88.57001201923077,86.326171875,23.0
23,69.37745392628204,82.05013020833333,23.0
24,14.802684294871794,2.1477864583333335,23.0
25,11.892528044871796,32.686848958333336,23.0
26,42.80118189102564,21.261067708333332,23.0
27,20.399489182692307,17.693359375,23.0
28,78.38146033653847,94.38997395833333,23.0
29,79.31169871794872,97.853515625,23.0
30,8.213942307692308,10.259765625,23.0
31,14.695162259615385,0.8294270833333334,23.0
32,35.72921674679487,36.693359375,23.0
33,23.477213541666668,5.789713541666667,23.0
34,96.03089943910255,95.705078125,23.0
35,98.59705528846153,99.42122395833333,23.0
36,16.25145232371795,55.58203125,25.0
37,12.687099358974358,45.19921875,25.0
38,28.098557692307693,8.014973958333334,25.0
39,29.813551682692307,28.783203125,25.0
40,88.57001201923077,91.00520833333333,25.0
41,69.37745392628204,82.73958333333333,25.0
42,14.802684294871794,77.33658854166667,25.0
43,11.892528044871796,33.35546875,25.0
44,42.80118189102564,28.502604166666668,25.0
45,20.399489182692307,5.452473958333333,25.0
46,78.38146033653847,96.83854166666667,25.0
47,79.31169871794872,25.719401041666668,25.0
48,8.213942307692308,29.317708333333332,25.0
49,14.695162259615385,31.059895833333332,25.0
50,35.72921674679487,26.400390625,25.0
51,23.477213541666668,8.676432291666666,25.0
52,96.03089943910255,99.56315104166667,25.0
53,98.59705528846153,99.9609375,25.0
54,16.25145232371795,19.529296875,26.0
55,12.687099358974358,31.490234375,26.0
56,28.098557692307693,35.501302083333336,26.0
57,29.813551682692307,67.25390625,26.0
58,88.57001201923077,78.19791666666667,26.0
59,69.37745392628204,20.108072916666668,26.0
60,14.802684294871794,16.25390625,26.0
61,11.892528044871796,18.755208333333332,26.0
62,42.80118189102564,63.018880208333336,26.0
63,20.399489182692307,8.771484375,26.0
64,78.38146033653847,66.68489583333333,26.0
65,79.31169871794872,66.41861979166667,26.0
66,8.213942307692308,14.509765625,26.0
67,14.695162259615385,75.45963541666667,26.0
68,35.72921674679487,23.807942708333332,26.0
69,23.477213541666668,63.330729166666664,26.0
70,96.03089943910255,98.46158854166667,26.0
71,98.59705528846153,98.81575520833333,26.0
72,16.25145232371795,0.80078125,27.0
73,12.687099358974358,0.4674479166666667,27.0
74,28.098557692307693,1.224609375,27.0
75,29.813551682692307,1.1002604166666667,27.0
76,88.57001201923077,99.3671875,27.0
77,69.37745392628204,99.38736979166667,27.0
78,14.802684294871794,1.08984375,27.0
79,11.892528044871796,1.0631510416666667,27.0
80,42.80118189102564,1.4967447916666667,27.0
81,20.399489182692307,0.9563802083333334,27.0
82,78.38146033653847,99.59440104166667,27.0
83,79.31169871794872,99.48502604166667,27.0
84,8.213942307692308,0.6510416666666666,27.0
85,14.695162259615385,0.6022135416666666,27.0
86,35.72921674679487,0.490234375,27.0
87,23.477213541666668,0.6497395833333334,27.0
88,96.03089943910255,99.28645833333333,27.0
89,98.59705528846153,99.59505208333333,27.0
90,16.25145232371795,3.1803385416666665,28.0
91,12.687099358974358,1.740234375,28.0
92,28.098557692307693,6.358723958333333,28.0
93,29.813551682692307,2.9466145833333335,28.0
94,88.57001201923077,62.064453125,28.0
95,69.37745392628204,74.65234375,28.0
96,14.802684294871794,35.020833333333336,28.0
97,11.892528044871796,4.370442708333333,28.0
98,42.80118189102564,13.496744791666666,28.0
99,20.399489182692307,8.116536458333334,28.0
100,78.38146033653847,93.189453125,28.0
101,79.31169871794872,75.24739583333333,28.0
102,8.213942307692308,2.9993489583333335,28.0
103,14.695162259615385,2.2981770833333335,28.0
104,35.72921674679487,48.752604166666664,28.0
105,23.477213541666668,2.189453125,28.0
106,96.03089943910255,98.37825520833333,28.0
107,98.59705528846153,97.45703125,28.0
108,16.25145232371795,3.9401041666666665,30.0
109,12.687099358974358,7.238932291666667,30.0
110,28.098557692307693,29.991536458333332,30.0
111,29.813551682692307,27.58984375,30.0
112,88.57001201923077,89.02799479166667,30.0
113,69.37745392628204,73.09765625,30.0
114,14.802684294871794,7.313802083333333,30.0
115,11.892528044871796,7.89453125,30.0
116,42.80118189102564,77.8203125,30.0
117,20.399489182692307,30.895833333333332,30.0
118,78.38146033653847,87.80794270833333,30.0
119,79.31169871794872,93.71744791666667,30.0
120,8.213942307692308,6.264973958333333,30.0
121,14.695162259615385,10.311848958333334,30.0
122,35.72921674679487,26.561848958333332,30.0
123,23.477213541666668,14.8203125,30.0
124,96.03089943910255,95.17708333333333,30.0
125,98.59705528846153,97.216796875,30.0
126,16.25145232371795,15.350911458333334,31.0
127,12.687099358974358,1.2727864583333333,31.0
128,28.098557692307693,9.549479166666666,31.0
129,29.813551682692307,60.549479166666664,31.0
130,88.57001201923077,96.69466145833333,31.0
131,69.37745392628204,80.27278645833333,31.0
132,14.802684294871794,4.237630208333333,31.0
133,11.892528044871796,0.7350260416666666,31.0
134,42.80118189102564,71.80403645833333,31.0
135,20.399489182692307,16.318359375,31.0
136,78.38146033653847,87.58203125,31.0
137,79.31169871794872,61.610677083333336,31.0
138,8.213942307692308,0.9869791666666666,31.0
139,14.695162259615385,0.6126302083333334,31.0
140,35.72921674679487,17.568359375,31.0
141,23.477213541666668,17.413411458333332,31.0
142,96.03089943910255,99.41015625,31.0
143,98.59705528846153,99.609375,31.0
144,16.25145232371795,5.565755208333333,32.0
145,12.687099358974358,42.071614583333336,32.0
146,28.098557692307693,87.013671875,32.0
147,29.813551682692307,33.614583333333336,32.0
148,88.57001201923077,59.673177083333336,32.0
149,69.37745392628204,83.96484375,32.0
150,14.802684294871794,7.559895833333333,32.0
151,11.892528044871796,7.818359375,32.0
152,42.80118189102564,76.19075520833333,32.0
153,20.399489182692307,56.518229166666664,32.0
154,78.38146033653847,51.119140625,32.0
155,79.31169871794872,57.453776041666664,32.0
156,8.213942307692308,5.983072916666667,32.0
157,14.695162259615385,62.948567708333336,32.0
158,35.72921674679487,67.642578125,32.0
159,23.477213541666668,9.904296875,32.0
160,96.03089943910255,88.841796875,32.0
161,98.59705528846153,97.62239583333333,32.0
162,16.25145232371795,50.625651041666664,33.0
163,12.687099358974358,0.6419270833333334,33.0
164,28.098557692307693,0.8033854166666666,33.0
165,29.813551682692307,14.692708333333334,33.0
166,88.57001201923077,99.65690104166667,33.0
167,69.37745392628204,99.302734375,33.0
168,14.802684294871794,0.4173177083333333,33.0
169,11.892528044871796,0.623046875,33.0
170,42.80118189102564,3.8782552083333335,33.0
171,20.399489182692307,10.832682291666666,33.0
172,78.38146033653847,99.490234375,33.0
173,79.31169871794872,98.83984375,33.0
174,8.213942307692308,1.0052083333333333,33.0
175,14.695162259615385,0.5807291666666666,33.0
176,35.72921674679487,48.940755208333336,33.0
177,23.477213541666668,0.3756510416666667,33.0
178,96.03089943910255,99.80533854166667,33.0
179,98.59705528846153,99.96744791666667,33.0
180,16.25145232371795,31.945963541666668,35.0
181,12.687099358974358,30.311197916666668,35.0
182,28.098557692307693,4.268229166666667,35.0
183,29.813551682692307,2.193359375,35.0
184,88.57001201923077,95.96744791666667,35.0
185,69.37745392628204,15.087239583333334,35.0
186,14.802684294871794,9.973307291666666,35.0
187,11.892528044871796,39.016927083333336,35.0
188,42.80118189102564,59.828776041666664,35.0
189,20.399489182692307,19.397135416666668,35.0
190,78.38146033653847,43.640625,35.0
191,79.31169871794872,83.97591145833333,35.0
192,8.213942307692308,8.268229166666666,35.0
193,14.695162259615385,2.0071614583333335,35.0
194,35.72921674679487,21.359375,35.0
195,23.477213541666668,34.8046875,35.0
196,96.03089943910255,77.177734375,35.0
197,98.59705528846153,96.15559895833333,35.0
198,16.25145232371795,0.16145833333333334,46.0
199,12.687099358974358,0.396484375,46.0
200,28.098557692307693,68.89908854166667,46.0
201,29.813551682692307,74.28125,46.0
202,88.57001201923077,99.63997395833333,46.0
203,69.37745392628204,99.75325520833333,46.0
204,14.802684294871794,0.3717447916666667,46.0
205,11.892528044871796,0.3619791666666667,46.0
206,42.80118189102564,75.20833333333333,46.0
207,20.399489182692307,53.574869791666664,46.0
208,78.38146033653847,99.82682291666667,46.0
209,79.31169871794872,99.767578125,46.0
210,8.213942307692308,0.3522135416666667,46.0
211,14.695162259615385,0.24934895833333334,46.0
212,35.72921674679487,48.9375,46.0
213,23.477213541666668,79.82096354166667,46.0
214,96.03089943910255,99.86588541666667,46.0
215,98.59705528846153,99.9296875,46.0
216,16.25145232371795,4.919270833333333,47.0
217,12.687099358974358,0.373046875,47.0
218,28.098557692307693,74.79557291666667,47.0
219,29.813551682692307,2.5266927083333335,47.0
220,88.57001201923077,97.89192708333333,47.0
221,69.37745392628204,4.168619791666667,47.0
222,14.802684294871794,9.138671875,47.0
223,11.892528044871796,1.708984375,47.0
224,42.80118189102564,3.6197916666666665,47.0
225,20.399489182692307,6.281901041666667,47.0
226,78.38146033653847,3.3880208333333335,47.0
227,79.31169871794872,83.79427083333333,47.0
228,8.213942307692308,1.095703125,47.0
229,14.695162259615385,2.23046875,47.0
230,35.72921674679487,21.548177083333332,47.0
231,23.477213541666668,2.369140625,47.0
232,96.03089943910255,97.189453125,47.0
233,98.59705528846153,96.44205729166667,47.0
