,Model,Human,Ind
0,0.0,11.042317708333334,22.0
1,0.0,2.2356770833333335,22.0
2,0.0,13.64453125,22.0
3,,55.452473958333336,22.0
4,0.0,95.89713541666667,22.0
5,,87.322265625,22.0
6,0.0,21.573567708333332,22.0
7,0.0,6.212890625,22.0
8,0.0,60.2890625,22.0
9,0.0,30.384114583333332,22.0
10,,95.40690104166667,22.0
11,0.0,87.16861979166667,22.0
12,0.0,25.087239583333332,22.0
13,0.0,1.8470052083333333,22.0
14,0.0,75.77669270833333,22.0
15,,65.05924479166667,22.0
16,0.0,99.53971354166667,22.0
17,100.0,99.568359375,22.0
18,0.0,8.625,23.0
19,0.0,1.4934895833333333,23.0
20,0.0,25.216145833333332,23.0
21,,16.591796875,23.0
22,0.0,86.326171875,23.0
23,,82.05013020833333,23.0
24,0.0,2.1477864583333335,23.0
25,0.0,32.686848958333336,23.0
26,0.0,21.261067708333332,23.0
27,0.0,17.693359375,23.0
28,,94.38997395833333,23.0
29,0.0,97.853515625,23.0
30,0.0,10.259765625,23.0
31,0.0,0.8294270833333334,23.0
32,0.0,36.693359375,23.0
33,,5.789713541666667,23.0
34,0.0,95.705078125,23.0
35,100.0,99.42122395833333,23.0
36,0.0,55.58203125,25.0
37,0.0,45.19921875,25.0
38,0.0,8.014973958333334,25.0
39,,28.783203125,25.0
40,0.0,91.00520833333333,25.0
41,,82.73958333333333,25.0
42,0.0,77.33658854166667,25.0
43,0.0,33.35546875,25.0
44,0.0,28.502604166666668,25.0
45,0.0,5.452473958333333,25.0
46,,96.83854166666667,25.0
47,0.0,25.719401041666668,25.0
48,0.0,29.317708333333332,25.0
49,0.0,31.059895833333332,25.0
50,0.0,26.400390625,25.0
51,,8.676432291666666,25.0
52,0.0,99.56315104166667,25.0
53,100.0,99.9609375,25.0
54,0.0,19.529296875,26.0
55,0.0,31.490234375,26.0
56,0.0,35.501302083333336,26.0
57,,67.25390625,26.0
58,0.0,78.19791666666667,26.0
59,,20.108072916666668,26.0
60,0.0,16.25390625,26.0
61,0.0,18.755208333333332,26.0
62,0.0,63.018880208333336,26.0
63,0.0,8.771484375,26.0
64,,66.68489583333333,26.0
65,0.0,66.41861979166667,26.0
66,0.0,14.509765625,26.0
67,0.0,75.45963541666667,26.0
68,0.0,23.807942708333332,26.0
69,,63.330729166666664,26.0
70,0.0,98.46158854166667,26.0
71,100.0,98.81575520833333,26.0
72,0.0,0.80078125,27.0
73,0.0,0.4674479166666667,27.0
74,0.0,1.224609375,27.0
75,,1.1002604166666667,27.0
76,0.0,99.3671875,27.0
77,,99.38736979166667,27.0
78,0.0,1.08984375,27.0
79,0.0,1.0631510416666667,27.0
80,0.0,1.4967447916666667,27.0
81,0.0,0.9563802083333334,27.0
82,,99.59440104166667,27.0
83,0.0,99.48502604166667,27.0
